site_id,point_id,latitude_dd,longitude_dd,elevation
BOAT MEADOW,BOATMDRESPLTAT2,41.800807381667,-69.986105973333,1.175
BOAT MEADOW,BOATMDRESPLTAT2,41.800816018333,-69.986095375,1.136
BOAT MEADOW,BOATMDRESPLTAT2,41.800825866667,-69.98608658,1.054
BOAT MEADOW,BOATMDRESPLTAT2,41.800837566667,-69.986074298333,0.9879
BOAT MEADOW,BOATMDRESPLTAT2,41.800847111667,-69.986058291667,0.9679
BOAT MEADOW,BOATMDRESPLTAT2,41.800852431667,-69.986048751667,1.0179
BOAT MEADOW,BOATMDRESPLTAT2,41.800867693333,-69.986027998333,1.0209
BOAT MEADOW,BOATMDRESPLTAT2,41.800880288333,-69.986013656667,1.0129
BOAT MEADOW,BOATMDRESPLTAT2,41.800894955,-69.985995958333,1.0169
BOAT MEADOW,BOATMDRESPLTAT2,41.800907283333,-69.985979591667,1.0418
BOAT MEADOW,BOATMDRESPLTAT2,41.800919528333,-69.98596227,1.0378
BOAT MEADOW,BOATMDRESPLTAT2,41.800932298333,-69.985944586667,1.0588
BOAT MEADOW,BOATMDRESPLTAT2,41.800949521667,-69.985926435,1.0648
BOAT MEADOW,BOATMDRESPLTAT2,41.800960616667,-69.985903648333,1.1018
BOAT MEADOW,BOATMDRESPLTAT2,41.800974846667,-69.985884455,1.1208
BOAT MEADOW,BOATMDRESPLTAT2,41.800988216667,-69.985866306667,1.1187
BOAT MEADOW,BOATMDRESPLTAT2,41.80099979,-69.9858521,1.1547
BOAT MEADOW,BOATMDRESPLTBT3,41.800876836667,-69.985740765,1.2009
BOAT MEADOW,BOATMDRESPLTBT3,41.800861133333,-69.9857516,1.1389
BOAT MEADOW,BOATMDRESPLTBT3,41.80084171,-69.985760758333,1.1109
BOAT MEADOW,BOATMDRESPLTBT3,41.800822816667,-69.985777628333,1.0209
BOAT MEADOW,BOATMDRESPLTBT3,41.800809146667,-69.985788471666993,1.055
BOAT MEADOW,BOATMDRESPLTBT3,41.800791951667,-69.985804773333,1.035
BOAT MEADOW,BOATMDRESPLTBT3,41.800770473333,-69.985822385,1.004
BOAT MEADOW,BOATMDRESPLTBT3,41.800754296667,-69.985835246667,0.985
BOAT MEADOW,BOATMDRESPLTBT3,41.800743128333004,-69.985841686667,1.0061
BOAT MEADOW,BOATMDRESPLTBT3,41.800735813333,-69.985850286667,0.9421
BOAT MEADOW,BOATMDRESPLTBT3,41.800727156667,-69.985864576667,0.8851
BOAT MEADOW,BOATMDRESPLTBT3,41.800712881667,-69.98588421,0.9751
BOAT MEADOW,BOATMDRESPLTBT3,41.800704965,-69.985894306667,0.9971
BOAT MEADOW,BOATMDRESPLTBT3,41.800695523333,-69.985907841667,1.0721
BOAT MEADOW,BOATMDRESPLTBT3,41.800681083333,-69.98592537,1.0771
BOAT MEADOW,BOATMDRESPLTBT3,41.800673736667,-69.985933705,1.0901
BOAT MEADOW,BOATMDRESPLTBT3,41.800668446667,-69.985941745,1.1591
BOAT MEADOW,BOATMDRESPLTBT3,41.800663403333,-69.985947793333,1.1882
BOAT MEADOW,BOATMDRESCRB,41.800571283333,-69.985699023333,0.9813
BOAT MEADOW,BOATMDRESCRB,41.800564295,-69.985702226667,0.9843
BOAT MEADOW,BOATMDRESCRB,41.80055953,-69.985695043333,0.9533
BOAT MEADOW,BOATMDRESCRB,41.800564441667,-69.985686108333,0.9703
BOAT MEADOW,BOATMDRESCRB,41.800568146667,-69.985689998333,0.9653
BOAT MEADOW,BOATMDRESCRB,41.800559461667,-69.985675635,1.0093
BOAT MEADOW,BOATMDRESCRB,41.800551033333,-69.985679496667,0.9403
BOAT MEADOW,BOATMDRESCRB,41.800554788333,-69.985667928333,0.9563
BOAT MEADOW,BOATMDRESCRB,41.80054601,-69.985677985,0.9283
BOAT MEADOW,BOATMDWCRAT1,41.802440918333,-69.987252743333,1.1679
BOAT MEADOW,BOATMDWCRAT1,41.802444863333,-69.98724044,1.2189
BOAT MEADOW,BOATMDWCRAT1,41.802448606667,-69.987220556667,1.1989
BOAT MEADOW,BOATMDWCRAT1,41.802454583333,-69.987196478333,1.1759
BOAT MEADOW,BOATMDWCRAT1,41.802459911667,-69.987173941667,1.1579
BOAT MEADOW,BOATMDWCRAT1,41.802465895,-69.987141295,1.1439
BOAT MEADOW,BOATMDWCRAT1,41.802472081667,-69.987117205,1.1518
BOAT MEADOW,BOATMDWCRAT1,41.802479451667,-69.987089585,1.1728
BOAT MEADOW,BOATMDWCRAT1,41.80248021,-69.987070418333,1.1698
BOAT MEADOW,BOATMDWCRAT1,41.8024815,-69.987053533333,1.1348
BOAT MEADOW,BOATMDWCRAT1,41.802486621667,-69.987028738333,1.1848
BOAT MEADOW,BOATMDWCRAT1,41.802498036667,-69.986994781667,1.1888
BOAT MEADOW,BOATMDWCRAT1,41.802507836667,-69.986966676667,1.2068
BOAT MEADOW,BOATMDWCRAT1,41.802519713333,-69.986937561667,1.2038
BOAT MEADOW,BOATMDWCRAT1,41.802529538333,-69.986912501667,1.2188
BOAT MEADOW,BOATMDWCRAT1,41.802540746667,-69.986882503333,1.2208
BOAT MEADOW,BOATMDWCRAT1,41.802552376667,-69.986853033333,1.2597
BOAT MEADOW,BOATMDWCRAT1,41.802561333333,-69.986830466667,1.3957
BOAT MEADOW,BOATMDWCRBT2,41.80282878,-69.986961421667,1.3054
BOAT MEADOW,BOATMDWCRBT2,41.802834756667004,-69.987001033333,1.2724
BOAT MEADOW,BOATMDWCRBT2,41.802842643333,-69.987037773333,1.2424
BOAT MEADOW,BOATMDWCRBT2,41.80284871,-69.987070945,1.2064
BOAT MEADOW,BOATMDWCRBT2,41.802852793333,-69.987100836667,1.2124
BOAT MEADOW,BOATMDWCRBT2,41.802853598333,-69.987130111667,1.2224
BOAT MEADOW,BOATMDWCRBT2,41.80285997,-69.987158986667,1.2123
BOAT MEADOW,BOATMDWCRBT2,41.802866671667,-69.987193201667,1.2123
BOAT MEADOW,BOATMDWCRBT2,41.802872165,-69.987228256667,1.2373
BOAT MEADOW,BOATMDWCRBT2,41.802873598333,-69.987255018333,1.2203
BOAT MEADOW,BOATMDWCRBT2,41.802874001667,-69.98728087,1.2333
BOAT MEADOW,BOATMDWCRBT2,41.802871865,-69.987300746667,1.2463
BOAT MEADOW,BOATMDWCRBT2,41.802870365,-69.987320035,1.2403
BOAT MEADOW,BOATMDWCRBT2,41.802871986667,-69.987336185,1.1843
BOAT MEADOW,BOATMDWNATVGPLTC,41.808559728333,-69.995937235,1.6974
BOAT MEADOW,BOATMDWNATVGPLTC,41.808547758333,-69.995980901667,1.4654
BOAT MEADOW,BOATMDWNATVGPLTC,41.8085329,-69.996034603333,1.3184
BOAT MEADOW,BOATMDWNATVGPLTC,41.808521785,-69.996074948333,1.2434
BOAT MEADOW,BOATMDWNATVGPLTC,41.808506516667,-69.996120023333,1.2024
BOAT MEADOW,BOATMDWNATVGPLTC,41.808488735,-69.996170193333,1.2835
BOAT MEADOW,BOATMDWNATVGPLTC,41.808473478333,-69.99621334,1.3345
BOAT MEADOW,BOATMDWNATVGPLTC,41.80845893,-69.996250088333,1.3645
BOAT MEADOW,BOATMDWNATVGPLTC,41.808438081667,-69.996299686667,1.3785
BOAT MEADOW,BOATMDWNATVGPLTC,41.80842068,-69.99634028,1.3896
BOAT MEADOW,BOATMDWNATVGPLTC,41.808406808333,-69.996373866667,1.3786
BOAT MEADOW,BOATMDWNATVGPLTC,41.808384291667,-69.996420273333,1.3386
BOAT MEADOW,BOATMDWNATVGPLTC,41.80836277,-69.996470488333,1.3026
BOAT MEADOW,BOATMDWNATVGPLTC,41.808349406667,-69.99650088,1.2857
BOAT MEADOW,BOATMDWNATVGPLTC,41.808338236667,-69.996525006667,1.2617
BOAT MEADOW,BOATMDWNATVGPLTC,41.808321485,-69.996569648333,1.3327
BOAT MEADOW,BOATMDWNATVGPLTC,41.808306368333,-69.996615425,1.3237
BOAT MEADOW,BOATMDWNATVGPLTC,41.808296413333,-69.996646915,1.3187
BOAT MEADOW,BOATMDWNATVGPLTC,41.808287975,-69.996672673333,1.3437
BOAT MEADOW,BOATMDWNATVGPLTC,41.808279823333,-69.996694235,1.3658
BOAT MEADOW,BOATMDWNATVGPLTC,41.80827476,-69.996708111667,1.3528
BOAT MEADOW,BOATMDWNATVGPLTA,41.808361995,-69.995866015,1.8226
BOAT MEADOW,BOATMDWNATVGPLTA,41.808349153333,-69.995886901667,1.6566
BOAT MEADOW,BOATMDWNATVGPLTA,41.808333811667,-69.995918103333,1.4696
BOAT MEADOW,BOATMDWNATVGPLTA,41.808313015,-69.995954563333,1.3217
BOAT MEADOW,BOATMDWNATVGPLTA,41.80829522,-69.995986321667,1.3057
BOAT MEADOW,BOATMDWNATVGPLTA,41.80827437,-69.996022283333,1.3357
BOAT MEADOW,BOATMDWNATVGPLTA,41.80825074,-69.996060198333,1.3398
BOAT MEADOW,BOATMDWNATVGPLTA,41.808225316667,-69.996110086667,1.3448
BOAT MEADOW,BOATMDWNATVGPLTA,41.80820473,-69.996155221667,1.3068
BOAT MEADOW,BOATMDWNATVGPLTA,41.808179875,-69.996206618333,1.2349
BOAT MEADOW,BOATMDWNATVGPLTA,41.808159336667,-69.996232705,1.1079
BOAT MEADOW,BOATMDWNATVGPLTA,41.808135298333,-69.996304953333,1.0649
BOAT MEADOW,BOATMDWNATVGPLTA,41.808126326667,-69.99633455,1.1959
BOAT MEADOW,BOATMDWNATVGPLTA,41.808125106667,-69.996373326667,1.2979
BOAT MEADOW,BOATMDWNATVGPLTA,41.808120911667,-69.996418081667,1.3229
BOAT MEADOW,BOATMDWNATVGPLTA,41.808115268333,-69.99646563,1.374
BOAT MEADOW,BOATMDWNATVGPLTA,41.808111966667,-69.996515286667,1.392
BOAT MEADOW,BOATMDWNATVGPLTA,41.808108585,-69.996561001667,1.415
BOAT MEADOW,BOATMDWNATVGPLTA,41.808105621667,-69.99658708,1.45
BOAT MEADOW,BOATMDWNATVGPLTA,41.808103885,-69.99660738,1.433
BOAT MEADOW,BOATMDWNATVGPLTA,41.808102463333,-69.996620246667,1.319
BOAT MEADOW,BOATMDWNATVGPLTB,41.807745001667,-69.996588968333,1.3164
BOAT MEADOW,BOATMDWNATVGPLTB,41.80775095,-69.996552453333,1.2814
BOAT MEADOW,BOATMDWNATVGPLTB,41.807763708333,-69.996505355,1.3494
BOAT MEADOW,BOATMDWNATVGPLTB,41.807777321667,-69.996462961667,1.3894
BOAT MEADOW,BOATMDWNATVGPLTB,41.807794111667,-69.996409576667,1.4024
BOAT MEADOW,BOATMDWNATVGPLTB,41.807812051667,-69.996343171667,1.3943
BOAT MEADOW,BOATMDWNATVGPLTB,41.807826163333,-69.99627584,1.3843
BOAT MEADOW,BOATMDWNATVGPLTB,41.80784324,-69.996198155,1.3403
BOAT MEADOW,BOATMDWNATVGPLTB,41.807854028333,-69.996139011667,1.3123
BOAT MEADOW,BOATMDWNATVGPLTB,41.807860956667,-69.996109055,1.2033
BOAT MEADOW,BOATMDWNATVGPLTB,41.80786568,-69.99609265,1.1452
BOAT MEADOW,BOATMDWNATVGPLTB,41.807900318333,-69.996013411667,1.0122
BOAT MEADOW,BOATMDWNATVGPLTB,41.807905206667,-69.995994366667,1.2952
BOAT MEADOW,BOATMDWNATVGPLTB,41.807910268333,-69.995972763333,1.3712
BOAT MEADOW,BOATMDWNATVGPLTB,41.807918868333,-69.995943048333,1.3872
BOAT MEADOW,BOATMDWNATVGPLTB,41.807932638333,-69.995901635,1.3962
BOAT MEADOW,BOATMDWNATVGPLTB,41.807951156667,-69.99584816,1.4331
BOAT MEADOW,BOATMDWNATVGPLTB,41.80796419,-69.995808438333,1.4491
BOAT MEADOW,BOATMDWNATVGPLTB,41.807979786667,-69.995763403333,1.4381
SUNKEN MEADOW,SUNKT1PA,41.876854251667,-70.003973631667,2.0644
SUNKEN MEADOW,SUNKT1PA,41.876887618333,-70.003956756667,1.7273
SUNKEN MEADOW,SUNKT1PA,41.876919313333,-70.003953266667,1.5523
SUNKEN MEADOW,SUNKT1PA,41.876944226667,-70.003952175,1.3423
SUNKEN MEADOW,SUNKT1PA,41.876958878333,-70.003949303333,1.1123
SUNKEN MEADOW,SUNKT1PA,41.876975046667,-70.003944686667,1.2172
SUNKEN MEADOW,SUNKT1PA,41.876993353333,-70.003939526667,1.3902
SUNKEN MEADOW,SUNKT1PA,41.877012981667,-70.003936625,1.4952
SUNKEN MEADOW,SUNKT1PA,41.877041996667,-70.003931676667,1.5712
SUNKEN MEADOW,SUNKT1PA,41.877072943333,-70.003927463333,1.5531
SUNKEN MEADOW,SUNKT1PA,41.877100661667,-70.003925003333,1.5551
SUNKEN MEADOW,SUNKT1PA,41.87713261,-70.003923168333,1.543
SUNKEN MEADOW,SUNKT1PA,41.877160641667,-70.003924546667,1.458
SUNKEN MEADOW,SUNKT1PA,41.877190001667,-70.003919968333,1.526
SUNKEN MEADOW,SUNKT1PA,41.877223366667,-70.003910085,1.5709
SUNKEN MEADOW,SUNKT1PA,41.877255226667,-70.003897891667,1.5649
SUNKEN MEADOW,SUNKT1PA,41.877275653333,-70.00388841,1.5729
SUNKEN MEADOW,SUNKT1PA,41.877292488333,-70.003880605,1.5348
SUNKEN MEADOW,SUNKT1PA,41.87731432,-70.003871088333,1.5618
SUNKEN MEADOW,SUNKT1PA,41.877334531667,-70.003862,1.5798
SUNKEN MEADOW,SUNKT1PA,41.877356306667,-70.003853548333,1.5888
SUNKEN MEADOW,SUNKT1PA,41.87737234,-70.00384333,1.5887
SUNKEN MEADOW,SUNKT1PA,41.877385878333,-70.003829933333,1.5327
SUNKEN MEADOW,SUNKT1PA,41.877393358333,-70.003821835,1.3877
SUNKEN MEADOW,SUNKNATT1PAC,41.877348233333,-70.003848595,1.5838
SUNKEN MEADOW,SUNKNATT1PAC,41.877341021667,-70.003850118333,1.5908
SUNKEN MEADOW,SUNKNATT1PAC,41.877334201667,-70.003854868333,1.6068
SUNKEN MEADOW,SUNKNATT1PAC,41.877337973333,-70.003862726667,1.5998000000000001
SUNKEN MEADOW,SUNKNATT1PAC,41.877345033333,-70.003860186667,1.6028
SUNKEN MEADOW,SUNKNATT1PAC,41.877350678333,-70.003857851667,1.6238
SUNKEN MEADOW,SUNKNATT1PAC,41.877351756667,-70.00386378,1.6158
SUNKEN MEADOW,SUNKNATT1PAC,41.877346913333,-70.003866173333,1.6138
SUNKEN MEADOW,SUNKNATT1PAC,41.87734173,-70.003868555,1.6068
SUNKEN MEADOW,SUNKNATT3PC,41.876723556667,-70.003861256667,1.9905
SUNKEN MEADOW,SUNKNATT3PC,41.876741768333,-70.0038382,1.6985
SUNKEN MEADOW,SUNKNATT3PC,41.876765383333,-70.003809553333,1.6095
SUNKEN MEADOW,SUNKNATT3PC,41.876782448333,-70.003789425,1.4984
SUNKEN MEADOW,SUNKNATT3PC,41.87680793,-70.003762853333,1.4104
SUNKEN MEADOW,SUNKNATT3PC,41.876831993333,-70.003737976667,1.3834
SUNKEN MEADOW,SUNKNATT3PC,41.876856701667,-70.003709646667,1.4223
SUNKEN MEADOW,SUNKNATT3PC,41.876879398333,-70.003676925,1.3653
SUNKEN MEADOW,SUNKNATT3PC,41.876886748333,-70.003669516667,1.1553
SUNKEN MEADOW,SUNKNATT3PC,41.876894605,-70.003640133333,1.1283
SUNKEN MEADOW,SUNKNATT3PC,41.876909565,-70.003626981667,1.2643
SUNKEN MEADOW,SUNKNATT3PC,41.87692345,-70.003615623333,1.3872
SUNKEN MEADOW,SUNKNATT3PC,41.876949286667,-70.003591243333,1.4032
SUNKEN MEADOW,SUNKNATT3PC,41.876977616667,-70.00356914,1.4032
SUNKEN MEADOW,SUNKNATT3PC,41.87700016,-70.00355186,1.3881
SUNKEN MEADOW,SUNKNATT3PC,41.877030013333,-70.00352918,1.4241
SUNKEN MEADOW,SUNKNATT3PC,41.877065428333,-70.003504851667,1.443
SUNKEN MEADOW,SUNKNATT3PC,41.877103603333,-70.003483923333,1.465
SUNKEN MEADOW,SUNKNATT3PC,41.87713405,-70.003457323333,1.513
SUNKEN MEADOW,SUNKNATT3PC,41.877172646667,-70.003429253333,1.5539
SUNKEN MEADOW,SUNKNATT3PC,41.877216748333,-70.003400118333,1.5508
SUNKEN MEADOW,SUNKNATT3PC,41.877258343333,-70.003366211667,1.5318
SUNKEN MEADOW,SUNKNATT3PC,41.877285673333,-70.00332718,1.3687
SUNKEN MEADOW,SUNKNATT3PC,41.877308216667,-70.003292511667,1.4997
SUNKEN MEADOW,SUNKNATT3PC,41.87733852,-70.00324651,1.5267
SUNKEN MEADOW,SUNKNATT3PC,41.877372343333,-70.003213255,1.5036
SUNKEN MEADOW,SUNKNATT3PC,41.877393631667,-70.003191843333,1.4866
SUNKEN MEADOW,SUNKNATT3PC,41.877414928333,-70.003169188333,1.4516
SUNKEN MEADOW,SUNKNATT3PC,41.877432541667,-70.003149036667,1.4045
SUNKEN MEADOW,SUNKNATT3PC,41.877444526667,-70.003132298333,1.2895
SUNKEN MEADOW,SUNKNATT2PB,41.87739131,-70.003067518333,1.3906
SUNKEN MEADOW,SUNKNATT2PB,41.877375035,-70.003089263333,1.3906
SUNKEN MEADOW,SUNKNATT2PB,41.87736346,-70.003100511667,1.4226
SUNKEN MEADOW,SUNKNATT2PB,41.877346908333,-70.003118873333,1.4846
SUNKEN MEADOW,SUNKNATT2PB,41.877334783333,-70.003128738333,1.4816
SUNKEN MEADOW,SUNKNATT2PBC,41.877331368333,-70.003127293333,1.4757
SUNKEN MEADOW,SUNKNATT2PBC,41.87732876,-70.003129693333,1.4887
SUNKEN MEADOW,SUNKNATT2PBC,41.877330506667,-70.00313453,1.4927
SUNKEN MEADOW,SUNKNATT2PBC,41.87733444,-70.003135271667,1.4806
SUNKEN MEADOW,SUNKNATT2PBC,41.877335278333,-70.003130513333,1.4856
SUNKEN MEADOW,SUNKNATT2PB,41.877313868333,-70.003157568333,1.5057
SUNKEN MEADOW,SUNKNATT2PB,41.877287573333,-70.003185518333,1.5397
SUNKEN MEADOW,SUNKNATT2PB,41.877260125,-70.003219325,1.5448
SUNKEN MEADOW,SUNKNATT2PB,41.877240668333,-70.003241883333,1.5638
SUNKEN MEADOW,SUNKNATT2PB,41.877221055,-70.003261761667,1.5038
SUNKEN MEADOW,SUNKNATT2PB,41.877189281667,-70.003302378333,1.4749
SUNKEN MEADOW,SUNKNATT2PB,41.87716665,-70.003341548333,1.4479
SUNKEN MEADOW,SUNKNATT2PB,41.877141398333,-70.003371825,1.4619
SUNKEN MEADOW,SUNKNATT2PB,41.87711027,-70.003397063333,1.502
SUNKEN MEADOW,SUNKNATT2PB,41.877078861667,-70.003422913333,1.476
SUNKEN MEADOW,SUNKNATT2PB,41.877044951667,-70.003444565,1.4891
SUNKEN MEADOW,SUNKNATT2PB,41.877015078333,-70.003468351667,1.4721
SUNKEN MEADOW,SUNKNATT2PB,41.876979125,-70.003494986667,1.4721
SUNKEN MEADOW,SUNKNATT2PB,41.876945035,-70.003514455,1.4192
SUNKEN MEADOW,SUNKNATT2PB,41.87691577,-70.00354072,1.3612
SUNKEN MEADOW,SUNKNATT2PB,41.876897363333,-70.003563276667,1.1713
SUNKEN MEADOW,SUNKREST1,41.875582633333,-70.000175741667,1.4472
SUNKEN MEADOW,SUNKREST1,41.875570841667,-70.000152016667,1.4472
SUNKEN MEADOW,SUNKREST1,41.875562425,-70.000129095,1.4412
SUNKEN MEADOW,SUNKREST1,41.87555212,-70.000102756667,1.4683
SUNKEN MEADOW,SUNKREST1,41.87553854,-70.000065898333,1.4253
SUNKEN MEADOW,SUNKREST1,41.875525175,-70.00002689,1.4293
SUNKEN MEADOW,SUNKREST1,41.87551039,-69.999979281667,1.3553
SUNKEN MEADOW,SUNKREST1,41.875481625,-69.999940701667,1.2643
SUNKEN MEADOW,SUNKREST2,41.87555897,-70.000140056666993,1.4543
SUNKEN MEADOW,SUNKREST2,41.875528625,-70.000117648333,1.4563
SUNKEN MEADOW,SUNKREST2,41.875499965,-70.000096505,1.4063
SUNKEN MEADOW,SUNKREST2,41.875475908333,-70.000080573333,1.4093
SUNKEN MEADOW,SUNKREST2,41.875458215,-70.000067273333,1.3884
SUNKEN MEADOW,SUNKREST2,41.875439313333,-70.000052243333,1.3394
SUNKEN MEADOW,SUNKREST2,41.875416553333,-70.000034605,1.3484
SUNKEN MEADOW,SUNKREST2,41.875397488333,-70.000012895,1.3844
SUNKEN MEADOW,SUNKREST2,41.875368171667,-69.999981631667,1.3845
SUNKEN MEADOW,SUNKREST2,41.875363058333,-69.999976495,1.1935
SUNKEN MEADOW,SUNKREST2,41.875343406667,-69.999956001667,1.3585
SUNKEN MEADOW,SUNKREST2,41.875319966667,-69.999945501667,1.3545
SUNKEN MEADOW,SUNKREST2,41.875297675,-69.999936298333,1.3405
SUNKEN MEADOW,SUNKREST2,41.875260753333,-69.999925906667,1.3806
SUNKEN MEADOW,SUNKREST2,41.875225713333,-69.99991397,1.4266
SUNKEN MEADOW,SUNKREST2,41.875198175,-69.99989821,1.3946
SUNKEN MEADOW,SUNKREST2,41.875160735,-69.999880351667,1.4127
SUNKEN MEADOW,SUNKREST2,41.875124025,-69.999868948333,1.4027
SUNKEN MEADOW,SUNKREST2,41.875091496667,-69.999857968333,1.4338
SUNKEN MEADOW,SUNKREST2,41.875043081667,-69.999836796667,1.4258
SUNKEN MEADOW,SUNKREST2,41.875007678333,-69.999825001667,1.4759
SUNKEN MEADOW,SUNKREST2,41.874974818333,-69.999796245,1.4689
SUNKEN MEADOW,SUNKREST2,41.874951191667,-69.999772173333,1.4429
SUNKEN MEADOW,SUNKREST2,41.87493501,-69.999760513333,1.3329
SUNKEN MEADOW,SUNKREST3,41.87493982,-69.999775465,1.4209
SUNKEN MEADOW,SUNKREST3,41.87495489,-69.999808448333,1.5159
SUNKEN MEADOW,SUNKREST3,41.87496691,-69.999848468333,1.4639
SUNKEN MEADOW,SUNKREST3,41.874979301667,-69.999888313333,1.4569
SUNKEN MEADOW,SUNKREST3,41.874993403333,-69.999935235,1.4399
SUNKEN MEADOW,SUNKREST3,41.87500809,-69.99997398,1.4099
SUNKEN MEADOW,SUNKREST3,41.875014893333,-69.99999601,1.4639
SUNKEN MEADOW,SUNKREST3,41.87502488,-70.000026053333,1.4359
SUNKEN MEADOW,SUNKREST3,41.875031275,-70.000051031667,1.3959
SUNKEN MEADOW,SUNKREST3,41.875035888333,-70.000069546667,1.3899
SUNKEN MEADOW,SUNKRESPLTBT4,41.875067395,-70.000142341667,1.4458
SUNKEN MEADOW,SUNKRESPLT4,41.8750674,-70.000142333333,1.4298
SUNKEN MEADOW,SUNKRESPLT4,41.875039766667,-70.000158435,1.4329
SUNKEN MEADOW,SUNKRESPLT4,41.87501646,-70.00017142,1.3599
SUNKEN MEADOW,SUNKRESPLT4,41.875000248333,-70.000175446667,1.3919
SUNKEN MEADOW,SUNKRESPLT4,41.874960956667,-70.000196218333,1.351
SUNKEN MEADOW,SUNKRESPLT4,41.87495086,-70.000203638333,1.29
SUNKEN MEADOW,SUNKRESPLT4,41.874935616667,-70.000211706667,1.37
SUNKEN MEADOW,SUNKRESPLT4,41.874914608333,-70.000224668333,1.371
SUNKEN MEADOW,SUNKRESPLT4,41.874899175,-70.000233813333,1.4301
SUNKEN MEADOW,SUNKRESPLT4,41.874885345,-70.000238983333,1.3981
SUNKEN MEADOW,SUNKRESPLT4,41.874880508333,-70.00023814,1.3591
SUNKEN MEADOW,SUNKRESPLT4,41.874881555,-70.000244286667,1.3571
SUNKEN MEADOW,SUNKRESPLT4,41.874885401667,-70.000243083333,1.3801
SUNKEN MEADOW,SUNKRESPLT5,41.874997305,-70.000047976667,1.4239
SUNKEN MEADOW,SUNKRESPLT5,41.874965288333,-70.000039725,1.402
SUNKEN MEADOW,SUNKRESPLT5,41.874941553333,-70.00003263,1.393
SUNKEN MEADOW,SUNKRESPLT5,41.874933516667,-70.000031123333,1.303
SUNKEN MEADOW,SUNKRESPLT5,41.874924351667,-70.000029408333,1.286
SUNKEN MEADOW,SUNKRESPLT5,41.874910993333,-70.00002561,1.388
SUNKEN MEADOW,SUNKRESPLT5,41.874888423333,-70.000021961667,1.428
SUNKEN MEADOW,SUNKRESPLT5,41.874872031667,-70.000022465,1.3761
SUNKEN MEADOW,SUNKRESPLT5,41.874844408333,-70.000013706667,1.4501
SUNKEN MEADOW,SUNKRESPLT5,41.874817438333,-70.000008216667,1.3991
SUNKEN MEADOW,SUNKRESPLT5,41.87479335,-70.000007141667,1.4202
SUNKEN MEADOW,SUNKRESPLT5,41.874766223333,-69.999998105,1.4142
SUNKEN MEADOW,SUNKRESPLT5,41.874743838333,-69.999988588333,1.4392
SUNKEN MEADOW,SUNKRESPLT5,41.87471746,-69.999974541667,1.5022
SUNKEN MEADOW,SUNKRESPLT5,41.874681358333,-69.999978931667,1.4373
SUNKEN MEADOW,SUNKRESPLACORE,41.875444383333,-70.000022861667,1.3674
SUNKEN MEADOW,SUNKRESPLACORE,41.875447418333,-70.000026978333,1.3684
SUNKEN MEADOW,SUNKRESPLACORE,41.875449331667,-70.000023561667,1.3904
SUNKEN MEADOW,SUNKRESPLACORE,41.875448233333,-70.000019511667,1.3694
SUNKEN MEADOW,SUNKRESPLACORE,41.875446403333,-70.000016583333,1.3684
SUNKEN MEADOW,SUNKRESPLACORE,41.875451613333,-70.000017203333,1.3654
SUNKEN MEADOW,SUNKRESPLACORE,41.875452346667,-70.00002344,1.3854
SCUSSETT,SCUSSETCOREC,41.778837593333,-70.519575493333,0.6527
SCUSSETT,SCUSSETCOREC,41.778840548333,-70.519576703333,0.6327
SCUSSETT,SCUSSETCOREC,41.778837653333,-70.519580723333,0.6587
SCUSSETT,SCUSSETCOREC,41.778835041667,-70.519579553333,0.6387
